iteration,episode,ag1_iql_loss,ag2_iql_loss
719,35950,1112989003981724544.00000,0.00088
720,36000,1098616913932792576.00000,0.00087
721,36050,1114775946050069504.00000,0.00081
722,36100,1120222045175163008.00000,0.00085
723,36150,1136517109922883712.00000,0.00085
724,36200,1146497860960052992.00000,0.00088
725,36250,1144667231696369536.00000,0.00084
726,36300,1180458834084188672.00000,0.00082
727,36350,1154361175840016128.00000,0.00080
728,36400,1174237378523207424.00000,0.00080
729,36450,1175837119030894080.00000,0.00080
730,36500,1170011537810185216.00000,0.00085
731,36550,1201387726991075328.00000,0.00084
732,36600,1202778372631069440.00000,0.00086
733,36650,1201227920546278912.00000,0.00087
734,36700,1239886965378090752.00000,0.00080
735,36750,1241473603299851520.00000,0.00084
736,36800,1224073826341387008.00000,0.00080
737,36850,1258926888148044288.00000,0.00082
738,36900,1255054669164985088.00000,0.00080
739,36950,1262085734491186688.00000,0.00087
740,37000,1279207481437670912.00000,0.00086
741,37050,1258537675375867904.00000,0.00087
742,37100,1283403728174615808.00000,0.00090
743,37150,1282415882665085184.00000,0.00087
744,37200,1294744516770081792.00000,0.00081
745,37250,1293459984760797696.00000,0.00079
746,37300,1323549098469124096.00000,0.00087
747,37350,1313024848897814016.00000,0.00087
748,37400,1337552087919454208.00000,0.00090
749,37450,1352088541057539840.00000,0.00091
750,37500,1343396708398450688.00000,0.00094
751,37550,1353479355406523392.00000,0.00096
752,37600,1370544564469280256.00000,0.00095
753,37650,1364465261875933184.00000,0.00092
754,37700,1401700933806238976.00000,0.00089
755,37750,1364161563670070272.00000,0.00091
756,37800,1382961411635039232.00000,0.00096
757,37850,1414945915700665856.00000,0.00091
758,37900,1413185901217527808.00000,0.00094
759,37950,1450240882474347008.00000,0.00091
760,38000,1452456588096082432.00000,0.00087
761,38050,1440445909643011840.00000,0.00090
762,38100,1471313031799057920.00000,0.00086
763,38150,1464598775538532096.00000,0.00088
764,38200,1468713217254504960.00000,0.00086
765,38250,1478818543574514176.00000,0.00087
766,38300,1466964134495824896.00000,0.00087
767,38350,1513366178264710656.00000,0.00087
768,38400,1496048166447231744.00000,0.00085
769,38450,1556515957535348480.00000,0.00088
770,38500,1549275320114789888.00000,0.00088
771,38550,1539730975810348288.00000,0.00084
772,38600,1540196211505734400.00000,0.00084
773,38650,1564404229338868736.00000,0.00089
774,38700,1545595549191899904.00000,0.00088
775,38750,1577555893885902848.00000,0.00091
776,38800,1621129979226129152.00000,0.00086
777,38850,1542071996375156992.00000,0.00079
778,38900,1598560389056608256.00000,0.00080
779,38950,1607119726549694464.00000,0.00074
780,39000,1608989552087286528.00000,0.00080
781,39050,1647303856694603776.00000,0.00078
782,39100,1647559825902738688.00000,0.00076
783,39150,1658515559555991808.00000,0.00082
784,39200,1673964779381758208.00000,0.00080
785,39250,1674542045970970880.00000,0.00076
786,39300,1677101556020081920.00000,0.00076
787,39350,1710394581063242240.00000,0.00082
788,39400,1698443620385919744.00000,0.00081
789,39450,1714131932898650368.00000,0.00082
790,39500,1746125213298922752.00000,0.00076
791,39550,1773711349305805312.00000,0.00080
792,39600,1757283280152113920.00000,0.00080
793,39650,1763751776636790272.00000,0.00083
794,39700,1791843248495763456.00000,0.00075
795,39750,1760649900842743296.00000,0.00071
796,39800,1782588606062506496.00000,0.00076
797,39850,1821302625051996928.00000,0.00075
798,39900,1843838467996101888.00000,0.00075
799,39950,1788029462418254336.00000,0.00079
800,40000,1804379374669214464.00000,0.00078
801,40050,1845799771578240512.00000,0.00078
802,40100,1845917128868823296.00000,0.00079
803,40150,1885441594066870016.00000,0.00076
804,40200,1892911965725586944.00000,0.00072
805,40250,1898747184288620800.00000,0.00072
806,40300,1899246423827526912.00000,0.00075
807,40350,1921876042873145344.00000,0.00071
808,40400,1871637046805981184.00000,0.00075
809,40450,1926984661967882496.00000,0.00076
810,40500,1936764915328810240.00000,0.00078
811,40550,1906333129609113600.00000,0.00080
812,40600,1941272320458353408.00000,0.00077
813,40650,1952322186690755328.00000,0.00078
814,40700,1992184896195188992.00000,0.00075
815,40750,1989525526900850688.00000,0.00076
816,40800,2003101087386244352.00000,0.00085
817,40850,2010126315496477440.00000,0.00081
818,40900,2026617597125321984.00000,0.00084
819,40950,2014782076373559040.00000,0.00082
820,41000,2022732646805532416.00000,0.00080
821,41050,2004793576793372160.00000,0.00077
822,41100,2061481338209644288.00000,0.00083
823,41150,2091344787078435840.00000,0.00082
824,41200,2078083137887958016.00000,0.00082
825,41250,2107117886454512128.00000,0.00081
826,41300,2124856433985631488.00000,0.00083
827,41350,2124432407547760128.00000,0.00082
828,41400,2096719923369444608.00000,0.00078
829,41450,2148900748410941184.00000,0.00079
830,41500,2140146892377383424.00000,0.00079
831,41550,2171133606089522432.00000,0.00079
832,41600,2126780522287049472.00000,0.00073
833,41650,2158333311548256256.00000,0.00078
834,41700,2220185323064577280.00000,0.00085
835,41750,2183829062708806144.00000,0.00080
836,41800,2226288367086576128.00000,0.00080
837,41850,2221624035325292032.00000,0.00080
838,41900,2257735800242010368.00000,0.00083
839,41950,2208249868513120256.00000,0.00087
840,42000,2308191323714479104.00000,0.00078
841,42050,2306551734892097536.00000,0.00084
842,42100,2271577662937231616.00000,0.00083
843,42150,2367510422781808640.00000,0.00080
844,42200,2297884066002744320.00000,0.00077
845,42250,2336527825258382848.00000,0.00078
846,42300,2318189165415620096.00000,0.00074
847,42350,2373502141172413440.00000,0.00079
848,42400,2388307953519501312.00000,0.00076
849,42450,2386135615704924160.00000,0.00075
850,42500,2413335636949200384.00000,0.00088
851,42550,2393097007909869056.00000,0.00081
852,42600,2391541994890620928.00000,0.00081
853,42650,2443857272982330880.00000,0.00074
854,42700,2418671944351836160.00000,0.00076
855,42750,2450666872123794944.00000,0.00082
856,42800,2505961925450654720.00000,0.00077
857,42850,2468306464408237568.00000,0.00074
858,42900,2486918856145016832.00000,0.00075
859,42950,2529379672197711872.00000,0.00080
860,43000,2512954585806516224.00000,0.00087
861,43050,2505246006494452736.00000,0.00078
862,43100,2555602221280295424.00000,0.00074
863,43150,2573157870794052608.00000,0.00079
864,43200,2583784178217029632.00000,0.00078
865,43250,2591246911300408832.00000,0.00074
866,43300,2612793316709492736.00000,0.00079
867,43350,2617442134855744512.00000,0.00078
868,43400,2629437868899316736.00000,0.00076
869,43450,2624094329773028352.00000,0.00078
870,43500,2658898898259616256.00000,0.00080
871,43550,2642431735618475008.00000,0.00077
872,43600,2730470443769133056.00000,0.00077
873,43650,2741721628222600192.00000,0.00085
874,43700,2718270515800306176.00000,0.00082
875,43750,2758166823450055168.00000,0.00079
876,43800,2776018186826425856.00000,0.00077
877,43850,2752430758152726016.00000,0.00081
878,43900,2776761810286542848.00000,0.00081
879,43950,2816700493034475008.00000,0.00085
880,44000,2809100892296721920.00000,0.00084
881,44050,2792714717973108224.00000,0.00083
882,44100,2824612260222469632.00000,0.00087
883,44150,2891556319055297024.00000,0.00090
884,44200,2931996043022513152.00000,0.00084
885,44250,2879617318323659776.00000,0.00087
886,44300,2841102807539482624.00000,0.00086
887,44350,2857684486537690624.00000,0.00081
888,44400,2951197303683438592.00000,0.00082
889,44450,2927094339555128832.00000,0.00086
890,44500,2947156979334420480.00000,0.00083
891,44550,2980276585128776192.00000,0.00077
892,44600,2953404889111541248.00000,0.00081
893,44650,2985659022176797696.00000,0.00081
894,44700,3048684812554200576.00000,0.00086
895,44750,3034046112709945856.00000,0.00084
896,44800,3002938252090066944.00000,0.00080
897,44850,3055024371526500864.00000,0.00081
898,44900,3056358267888818176.00000,0.00084
899,44950,3022321695406430208.00000,0.00072
900,45000,3093210176958791168.00000,0.00077
901,45050,3138918295027949056.00000,0.00077
902,45100,3152288173611490304.00000,0.00079
903,45150,3189226518532712448.00000,0.00079
904,45200,3171162333804911616.00000,0.00081
905,45250,3118980798080152576.00000,0.00078
906,45300,3138498848442230272.00000,0.00077
907,45350,3229116092300844544.00000,0.00078
908,45400,3157685894525515776.00000,0.00081
909,45450,3258832511264606720.00000,0.00079
910,45500,3237638101910640640.00000,0.00081
911,45550,3300110533402643968.00000,0.00081
912,45600,3255322007944679936.00000,0.00076
913,45650,3370276855360629248.00000,0.00077
914,45700,3335751044871552000.00000,0.00078
915,45750,3332664344335886848.00000,0.00081
916,45800,3360493078848846336.00000,0.00080
917,45850,3374732385699403776.00000,0.00079
918,45900,3432003548099783168.00000,0.00080
919,45950,3376472760076798976.00000,0.00080
920,46000,3384838576961789440.00000,0.00085
921,46050,3418356209966809600.00000,0.00078
922,46100,3406644347375794176.00000,0.00083
923,46150,3468589689573010432.00000,0.00084
924,46200,3510153718437609472.00000,0.00080
925,46250,3466397908648127488.00000,0.00077
926,46300,3484997679851035136.00000,0.00078
927,46350,3442773993319048704.00000,0.00081
928,46400,3498831010605054976.00000,0.00081
929,46450,3549459958059308544.00000,0.00080
930,46500,3535561050150025728.00000,0.00083
931,46550,3587975014964333056.00000,0.00079
932,46600,3643938225612713984.00000,0.00079
933,46650,3607060196233293312.00000,0.00077
934,46700,3652867980182692864.00000,0.00081
935,46750,3629060152222086144.00000,0.00080
936,46800,3657019856414082560.00000,0.00086
937,46850,3679165949646656000.00000,0.00084
938,46900,3718101250211485184.00000,0.00089
939,46950,3719917415392769536.00000,0.00081
940,47000,3770234307367389184.00000,0.00079
941,47050,3859253352670401536.00000,0.00076
942,47100,3774297378355094528.00000,0.00076
943,47150,3725883440871643648.00000,0.00081
944,47200,3923338181521987584.00000,0.00077
945,47250,3811880439740960768.00000,0.00077
946,47300,3897763796698485760.00000,0.00080
947,47350,3821491218819576320.00000,0.00079
948,47400,3920420164310401024.00000,0.00079
949,47450,3866034574571731456.00000,0.00084
950,47500,3939087047349701120.00000,0.00075
951,47550,3944690980983118336.00000,0.00075
952,47600,3924601778575927808.00000,0.00080
953,47650,3977560459728186368.00000,0.00072
954,47700,3964788871792289280.00000,0.00077
955,47750,3981510060914939904.00000,0.00078
956,47800,3999802645090311680.00000,0.00074
957,47850,4034006632492262400.00000,0.00074
958,47900,4023242519828340736.00000,0.00077
959,47950,4036262649606763008.00000,0.00079
960,48000,4036762797040602112.00000,0.00077
961,48050,4190907758732315648.00000,0.00076
962,48100,4118476022264745984.00000,0.00076
963,48150,4155600506957430272.00000,0.00074
964,48200,4126637897171716096.00000,0.00079
965,48250,4157701210034442752.00000,0.00079
966,48300,4297118997541971456.00000,0.00081
967,48350,4209054420083897856.00000,0.00082
968,48400,4245699798275399168.00000,0.00080
969,48450,4269921678020659712.00000,0.00076
970,48500,4251033511607544832.00000,0.00081
971,48550,4232777923314899968.00000,0.00078
972,48600,4287513344598735872.00000,0.00076
973,48650,4370766821821967360.00000,0.00082
974,48700,4316828432271090688.00000,0.00076
975,48750,4377112829019670016.00000,0.00079
976,48800,4360890531210105344.00000,0.00081
977,48850,4310025319502953984.00000,0.00082
978,48900,4354045979220272128.00000,0.00082
979,48950,4418914869568689664.00000,0.00085
980,49000,4444215034795836928.00000,0.00085
981,49050,4411084160530443264.00000,0.00085
982,49100,4531934534127068160.00000,0.00086
983,49150,4417817887162366976.00000,0.00084
984,49200,4494702240555102720.00000,0.00082
985,49250,4512781500769646592.00000,0.00080
986,49300,4520254495624448000.00000,0.00077
987,49350,4497744425362195456.00000,0.00085
988,49400,4713684078967310336.00000,0.00079
989,49450,4603747754597860352.00000,0.00080
990,49500,4710216154306856960.00000,0.00078
991,49550,4666344357427819520.00000,0.00082
992,49600,4617281303815345152.00000,0.00083
993,49650,4599626104314915328.00000,0.00086
994,49700,4776522146317473792.00000,0.00087
995,49750,4678842627564363776.00000,0.00080
996,49800,4784852351971881984.00000,0.00082
997,49850,4740345456105762816.00000,0.00083
998,49900,4726394081143232512.00000,0.00082
999,49950,4861605985844051968.00000,0.00080
1000,50000,4827188840917357568.00000,0.00082
1001,50050,4825873858765457408.00000,0.00080
1002,50100,4825817042600493056.00000,0.00083
1003,50150,4860002458153328640.00000,0.00080
1004,50200,4988287100568055808.00000,0.00083
1005,50250,4896772947321977856.00000,0.00081
1006,50300,4947161101560079360.00000,0.00079
1007,50350,4971366361285822464.00000,0.00084
1008,50400,4942435423113392128.00000,0.00085
1009,50450,4966629994192530432.00000,0.00088
1010,50500,5118402158683240448.00000,0.00084
1011,50550,4981135700798837760.00000,0.00084
1012,50600,5104207428570205184.00000,0.00087
1013,50650,5085762070892611584.00000,0.00083
1014,50700,4994707694442574848.00000,0.00084
1015,50750,5166420996323144704.00000,0.00086
1016,50800,5150637320258931712.00000,0.00085
1017,50850,5168507987857278976.00000,0.00080
1018,50900,5243661626079608832.00000,0.00080
1019,50950,5246707379339494400.00000,0.00083
1020,51000,5216525314377995264.00000,0.00083
1021,51050,5211271621156998144.00000,0.00084
1022,51100,5234954377352084480.00000,0.00084
1023,51150,5256300626098677760.00000,0.00085
1024,51200,5360269600775930880.00000,0.00082
1025,51250,5341900351374409728.00000,0.00089
1026,51300,5454139681762724864.00000,0.00085
1027,51350,5371817584108319744.00000,0.00084
1028,51400,5372761267115612160.00000,0.00081
1029,51450,5429984027451179008.00000,0.00079
1030,51500,5442927654268414976.00000,0.00081
1031,51550,5382738387508291584.00000,0.00082
1032,51600,5540343283635194880.00000,0.00086
1033,51650,5556072596569943040.00000,0.00079
1034,51700,5481629338575261696.00000,0.00080
1035,51750,5556072725304056832.00000,0.00079
1036,51800,5571198464809841664.00000,0.00084
1037,51850,5579840375695513600.00000,0.00081
1038,51900,5550435215751471104.00000,0.00082
1039,51950,5633344177635794944.00000,0.00080
1040,52000,5581465686453745664.00000,0.00075
1041,52050,5680210652085322752.00000,0.00075
1042,52100,5699914436430772224.00000,0.00079
1043,52150,5796461457991912448.00000,0.00078
1044,52200,5670011666526968832.00000,0.00081
1045,52250,5768103288340979712.00000,0.00075
1046,52300,5943677109283055616.00000,0.00077
1047,52350,5777326389295602688.00000,0.00076
1048,52400,5774813231929344000.00000,0.00077
1049,52450,5784400971134607360.00000,0.00075
1050,52500,5886554621735775232.00000,0.00073
1051,52550,5905769221575434240.00000,0.00076
1052,52600,6008383400237462528.00000,0.00073
1053,52650,6014738353124707328.00000,0.00074
1054,52700,5923581296912677888.00000,0.00077
1055,52750,6022102621001065472.00000,0.00077
1056,52800,6070220146750608384.00000,0.00075
1057,52850,6084956308797527040.00000,0.00075
1058,52900,6135258539849244672.00000,0.00069
1059,52950,6052220984809151488.00000,0.00080
1060,53000,6127864841803368448.00000,0.00082
1061,53050,6154958728914940928.00000,0.00081
1062,53100,6222072534732392448.00000,0.00078
1063,53150,6330894828243835904.00000,0.00079
1064,53200,6312666746553356288.00000,0.00080
1065,53250,6243994778996855808.00000,0.00078
1066,53300,6243740842953110528.00000,0.00083
1067,53350,6187307131071479808.00000,0.00080
1068,53400,6335117089385203712.00000,0.00077
1069,53450,6398988456876490752.00000,0.00083
1070,53500,6362235891844617216.00000,0.00077
1071,53550,6409246629703143424.00000,0.00075
1072,53600,6421533415512755200.00000,0.00079
1073,53650,6358976721549204480.00000,0.00075
1074,53700,6529288370135139328.00000,0.00077
1075,53750,6507167213675414528.00000,0.00071
1076,53800,6517120897379402752.00000,0.00073
1077,53850,6441976800022247424.00000,0.00074
1078,53900,6470440537417461760.00000,0.00075
1079,53950,6513143714384953344.00000,0.00074
1080,54000,6635674501520183296.00000,0.00078
1081,54050,6660207739986560000.00000,0.00080
1082,54100,6634992802668186624.00000,0.00075
1083,54150,6678376397174213632.00000,0.00076
1084,54200,6702092590072748032.00000,0.00079
